??, 81101345002, A, EP250623a, 46699.0, 257.9974, -33.5482, 308.6519
??, 31001026002, A, 4XMM_J175328d4m2446, 50500.0, 268.36858, -24.774, 158.173
??, 91101305002, A, 4U_1702m429, 23635.0, 256.5633, -43.0364, 160.2307
??, 61001027002, A, 2MASXJ17253053m45102, 22065.0, 261.37708, -45.17439, 151.1479
??, 81001347001, A, MAXI_J1752m457, 4509.0, 268.268, -45.869, 1.1566
??, 81010303001, A, MAXI_J1752m45_MOS3, 1264.0, 268.068, -45.701, 358.8405
??, 81010302001, A, MAXI_J1752m45_MOS2, 1289.0, 268.358, -45.889, 358.8492
??, 81010301001, A, MAXI_J1752m45_MOS1, 1226.0, 268.068, -45.889, 358.8478
??, 91001343002, A, 2S_1553m542, 33564.0, 239.454167, -54.415, 9.48180008
??, 31002031005, A, GX_1p4, 19146.0, 263.00896, -24.74558, 336.3948
??, 60901031002, A, IC_10, 86431.0, 5.09649992, 59.29297, 188.3492
??, 30901024002, A, V2487_Oph, 62920.0, 262.99921, -19.23225, 159.0194
??, 31101012002, A, 3XMM_J181923d7m17061, 30697.0, 274.84904, -17.10439, 339.8328
??, 41002006016, A, TYCHO, 81014.0, 6.33599997, 64.13600159, 127.7756
??, 41002006014, A, TYCHO, 47951.0, 6.33599997, 64.13600159, 127.563
??, 91101316002, A, 4U_1820m30, 31679.0, 275.91904, -30.36128, 175.3241
??, 41002006010, A, TYCHO, 47980.0, 6.33599997, 64.13600159, 167.1293
??, 81002342002, A, IGR_J17091m3624, 33536.0, 257.281708, -36.407139, 154.198
??, 81010304001, A, MAXI_J1752m45_MOS4, 1219.0, 268.358, -45.701, 358.8513
??, 31002031001, A, GX_1p4, 18918.0, 263.00896, -24.74558, 308.6824
??, 60902024016, A, Mrk_421, 18121.0, 166.11379, 38.20883, 5.03520012
??, 30902018002, A, 4U_1624m49, 18693.0, 247.011771, -49.198503, 177.2604
??, 80801305002, A, SwiftJ1727d8m1613, 37541.0, 261.930583, -16.205322, 156.4792
??, 80901307002, A, SRGA_J144459d2m604207, 157675.0, 221.248375, -60.697972, 184.0174
??, 80902348003, A, SwiftJ1727d8m1613, 4195.0, 261.930583, -16.205322, 165.0339
??, 41101007002, A, SNR_G69d7p1d0, 52547.0, 300.675, 32.70999908, 33.9665
??, 31102015002, A, Cir_X1, 21913.0, 230.17021, -57.16672, 332.7783
??, 41002006018, A, TYCHO, 126486.0, 6.33599997, 64.13600159, 123.8093
??, 41002006012, A, TYCHO, 14747.0, 6.33599997, 64.13600159, 164.8791
??, 41002006008, A, TYCHO, 47425.0, 6.33599997, 64.13600159, 167.1569
??, 41002006002, A, TYCHO, 46228.0, 6.33599997, 64.13600159, 214.235
??, 81002342008, A, IGR_J17091m3624, 20950.0, 257.281708, -36.407139, 159.0508
??, 81002342006, A, IGR_J17091m3624, 32733.0, 257.281708, -36.407139, 155.258
??, 91001350001, A, 4U_1630m472, 21969.0, 248.50670833, -47.393, 10.2879
??, 31001014002, A, PSR_J1714m3830, 22548.0, 258.5825, -38.50639, 342.9068
??, 61002002002, A, M87, 50674.0, 187.705917, 12.391119, 355.322
??, 60902024014, A, Mrk_421, 19501.0, 166.11379, 38.20883, 6.68849993
