??, 31101005002, A, HD_45166, 118598.0, 96.579833, 7.974461, 153.6036
??, 91101319002, A, H1417m624, 32525.0, 215.30065, -62.69891, 323.2591
??, 31002032006, A, LMC_X3, 35587.0, 84.73596, -64.08425, 271.0146
??, 31001040002, A, ERASSJ144543m593205, 67086.0, 221.42999268, -59.535, 33.2861
??, 91001334002, A, EP240904a, 26902.0, 276.875, -9.9426, 336.0933
??, 31002008006, A, XTE_J1829m098, 34291.0, 277.43321, -9.85639, 341.2181
??, 60901034004, A, Centaurus_A, 77541.0, 201.36504, -43.01911, 5.53420019
??, 60902010006, A, NGC_4151, 47998.0, 182.63575, 39.40586, 357.4294
??, 30902017002, A, 4U_1916m054, 23201.0, 289.69946, -5.23808, 144.683
??, 30902031002, A, SS_433, 53557.0, 287.9565, 4.98272, 145.6611
??, 91001314002, A, V1723_Sco, 22313.0, 261.575325, -38.1600861, 161.4924
??, 30902040004, A, 1E_1547d0m5408, 27594.0, 237.7255, -54.30669, 182.7416
??, 80901341002, A, PNV_J17261813m3809354, 63273.0, 261.5755417, -38.1598333, 148.5304
??, 91101333002, A, SAX_J1808d4m3658, 19393.0, 272.1147, -36.979, 327.4658
??, 81002317004, A, GX339m4, 20300.0, 255.7058, -48.7897, 334.6673
??, 81160302002, A, GX339m4, 22736.0, 255.7058, -48.7897, 333.7343
??, 31001027002, A, 4XMM_J173058d9m3508, 55542.0, 262.74542, -35.1365, 164.4834
??, 81002306004, A, 1E_1841m045, 51065.0, 280.330596, -4.936433, 316.3926
??, 61001014002, A, NGC_4151, 24460.0, 182.63575, 39.40586, 12.1232
??, 61002005002, A, MCG_03_58_007, 41761.0, 342.404792, -19.274, 127.8766
??, 91001612002, A, IC_310, 23998.0, 49.179078, 41.324893, 299.6684
??, 91002305002, A, HESS_J0632p57, 18866.0, 98.246903, 5.800322, 320.8341
??, 81160302004, A, GX339m4, 19809.0, 255.7058, -48.7897, 335.7262
??, 81002317002, A, GX339m4, 18019.0, 255.7058, -48.7897, 331.7548
??, 71001001004, A, Abell_2744, 55410.0, 3.57875, -30.38944, 315.8762
??, 31001021002, A, 4U_1323m62, 90113.0, 201.65429, -62.13581, 5.28590012
??, 60160486002, A, NGC4235, 20948.0, 184.2912, 7.19159985, 352.1749
??, 80902330002, A, SS_Cyg, 30389.0, 325.67833, 43.58608, 140.7904
