??, 91101324002, B, EP250702a, 38838.0, 284.6897, -7.8748, 40.4555
??, 51001001004, B, NGC_5474_X1, 103083.0, 211.24892, 53.63583, 32.7556
??, 71001002003, B, Abell_520, 43896.0, 73.57913, 2.94689, 346.4389
??, 71001002002, B, Abell_520, 43336.0, 73.57913, 2.94689, 341.7633
??, 60161084002, B, 2MASXJ02021731p6821460, 18885.0, 30.5720005, 68.36199951, 72.7884
??, 61002005002, B, MCG_03_58_007, 41761.0, 342.404792, -19.274, 127.8766
??, 60160745002, B, RXJ2044d0p2833, 22764.0, 311.0188, 28.5534, 173.4172
??, 81101647002, B, MRK590, 52541.0, 33.63983, -0.76672, 138.7159
??, 61102017002, B, 1ES_1927p654, 47750.0, 291.83142, 65.56508, 102.0961
??, 61061005002, B, SDSS_J101449d67p6128, 22462.0, 153.707, 61.471333, 85.5887
??, 60463025002, B, 2MASXJ09003684p2053402, 22672.0, 135.153561, 20.894552, 169.5466
??, 31002003004, B, PSR_B1259m63, 23712.0, 195.698542, -63.835722, 355.5835
??, 31002003002, B, PSR_B1259m63, 23975.0, 195.698542, -63.835722, 353.282
??, 61063004002, B, J105842d58p314459d8, 33699.0, 164.67742, 31.74994, 172.9189
??, 60464210002, B, 2MASXJ06215493m5214343, 19584.0, 95.4788079, -52.242954, 129.6815
??, 61001004002, B, J133654d44p171040d36, 53997.0, 204.226833, 17.177878, 346.8836
??, 61002008004, B, 1ES_1927p654, 40911.0, 291.83142, 65.56508, 48.2194
??, 91002305004, B, HESS_J0632p57, 21129.0, 98.246903, 5.800322, 321.4269
